,vib
35436,62.056
35437,22.056
35438,-17.944
35439,54.056
35440,22.056
35441,-33.944
35442,6.0561
35443,-33.944
35444,-65.944
35445,-9.9439
35446,-41.944
35447,-33.944
35448,-17.944
35449,-33.944
35450,30.056
35451,54.056
35452,6.0561
35453,-25.944
35454,-9.9439
35455,-1.9439
35456,14.056
35457,-33.944
35458,-97.944
35459,22.056
35460,38.056
35461,-89.944
35462,-65.944
35463,38.056
35464,78.056
35465,-1.9439
35466,-145.94
35467,14.056
35468,110.06
35469,-41.944
35470,-33.944
35471,-9.9439
35472,46.056
35473,46.056
35474,22.056
35475,86.056
35476,-9.9439
35477,-65.944
35478,6.0561
35479,62.056
35480,-1.9439
35481,-105.94
35482,-49.944
35483,78.056
35484,70.056
35485,46.056
35486,-81.944
35487,62.056
35488,158.06
35489,22.056
35490,14.056
35491,-57.944
35492,-9.9439
35493,70.056
35494,-57.944
35495,-1.9439
35496,6.0561
35497,-33.944
35498,38.056
35499,-49.944
35500,22.056
35501,94.056
35502,-1.9439
35503,14.056
35504,6.0561
35505,78.056
35506,94.056
35507,-57.944
35508,38.056
35509,38.056
35510,30.056
35511,-17.944
35512,-41.944
35513,126.06
35514,46.056
35515,70.056
35516,62.056
35517,-41.944
35518,182.06
35519,110.06
35520,38.056
35521,30.056
35522,-89.944
35523,110.06
35524,110.06
35525,94.056
35526,86.056
35527,-81.944
35528,-1.9439
35529,30.056
35530,62.056
35531,30.056
35532,-41.944
35533,78.056
35534,38.056
35535,134.06
35536,86.056
35537,-49.944
35538,110.06
35539,22.056
35540,30.056
35541,6.0561
35542,-113.94
35543,6.0561
35544,-1.9439
35545,70.056
35546,38.056
35547,-9.9439
35548,110.06
35549,78.056
35550,46.056
35551,-41.944
35552,14.056
35553,62.056
35554,-17.944
35555,6.0561
35556,-89.944
35557,22.056
35558,38.056
35559,-33.944
35560,-17.944
35561,6.0561
35562,46.056
35563,-33.944
35564,-25.944
35565,14.056
35566,22.056
35567,-1.9439
35568,-81.944
35569,62.056
35570,62.056
35571,-33.944
35572,-33.944
35573,-17.944
35574,78.056
35575,14.056
35576,-105.94
35577,46.056
35578,46.056
35579,-9.9439
35580,-9.9439
35581,-9.9439
35582,22.056
35583,-1.9439
35584,14.056
35585,62.056
35586,46.056
35587,-49.944
35588,-49.944
35589,78.056
35590,-1.9439
35591,14.056
35592,6.0561
35593,22.056
35594,46.056
35595,-17.944
35596,-17.944
35597,14.056
35598,30.056
35599,38.056
35600,14.056
35601,30.056
35602,22.056
35603,30.056
35604,6.0561
35605,22.056
35606,14.056
35607,6.0561
35608,54.056
35609,62.056
35610,70.056
35611,30.056
35612,-33.944
35613,62.056
35614,102.06
35615,54.056
35616,6.0561
35617,-1.9439
35618,46.056
35619,94.056
35620,62.056
35621,-25.944
35622,-1.9439
35623,6.0561
35624,14.056
35625,22.056
35626,-97.944
35627,-25.944
35628,38.056
35629,94.056
35630,102.06
35631,-57.944
35632,-65.944
35633,86.056
35634,142.06
35635,62.056
35636,-73.944
35637,-1.9439
35638,86.056
35639,86.056
35640,-17.944
35641,-137.94
35642,-25.944
35643,46.056
35644,70.056
35645,14.056
35646,-25.944
35647,-9.9439
35648,110.06
35649,70.056
35650,70.056
35651,38.056
35652,-1.9439
35653,150.06
35654,102.06
35655,70.056
35656,46.056
35657,-25.944
35658,118.06
35659,78.056
35660,30.056
35661,6.0561
35662,-1.9439
35663,-1.9439
35664,102.06
35665,-9.9439
35666,-17.944
35667,38.056
35668,54.056
35669,46.056
35670,-33.944
35671,-9.9439
35672,14.056
35673,62.056
35674,94.056
35675,54.056
35676,46.056
35677,-25.944
35678,62.056
35679,166.06
35680,38.056
35681,-25.944
35682,-97.944
35683,-25.944
35684,126.06
35685,70.056
35686,-25.944
35687,-17.944
35688,46.056
35689,118.06
35690,110.06
35691,22.056
35692,-17.944
35693,-17.944
35694,54.056
35695,70.056
35696,14.056
35697,-1.9439
35698,94.056
35699,118.06
35700,134.06
35701,78.056
35702,-25.944
35703,38.056
35704,94.056
35705,-17.944
35706,-49.944
35707,-25.944
35708,14.056
35709,46.056
35710,-17.944
35711,-41.944
35712,6.0561
35713,38.056
35714,14.056
35715,-9.9439
35716,-33.944
35717,-33.944
35718,38.056
35719,54.056
35720,46.056
35721,54.056
35722,-1.9439
35723,30.056
35724,38.056
35725,38.056
35726,30.056
35727,-33.944
35728,-9.9439
35729,86.056
35730,54.056
35731,14.056
35732,-9.9439
35733,14.056
35734,118.06
35735,102.06
35736,22.056
35737,-17.944
35738,-17.944
35739,30.056
35740,70.056
35741,6.0561
35742,-25.944
35743,70.056
35744,78.056
35745,22.056
35746,46.056
35747,-17.944
35748,14.056
35749,94.056
35750,30.056
35751,38.056
35752,30.056
35753,30.056
35754,102.06
35755,30.056
35756,6.0561
35757,38.056
35758,38.056
35759,86.056
35760,46.056
35761,-57.944
35762,-57.944
35763,78.056
35764,126.06
35765,14.056
35766,6.0561
35767,14.056
35768,46.056
35769,62.056
35770,14.056
35771,86.056
35772,6.0561
35773,-49.944
35774,70.056
35775,102.06
35776,70.056
35777,-17.944
35778,-25.944
35779,118.06
35780,102.06
35781,46.056
35782,38.056
35783,22.056
35784,-25.944
35785,-9.9439
35786,14.056
35787,46.056
35788,46.056
35789,-57.944
35790,-33.944
35791,30.056
35792,-17.944
35793,-25.944
35794,46.056
35795,70.056
35796,94.056
35797,30.056
35798,-9.9439
35799,-33.944
35800,-137.94
35801,-49.944
35802,6.0561
35803,-161.94
35804,110.06
35805,550.06
35806,286.06
35807,-89.944
35808,14.056
35809,246.06
35810,78.056
35811,-377.94
35812,-297.94
35813,174.06
35814,222.06
35815,-113.94
35816,-177.94
35817,62.056
35818,126.06
35819,-57.944
35820,-185.94
35821,-65.944
35822,62.056
35823,-9.9439
35824,-9.9439
35825,94.056
35826,78.056
35827,38.056
35828,30.056
35829,78.056
35830,166.06
35831,86.056
35832,30.056
35833,70.056
35834,38.056
35835,-9.9439
35836,46.056
35837,62.056
35838,-49.944
35839,-73.944
35840,-81.944
35841,-241.94
35842,-49.944
35843,278.06
35844,478.06
35845,94.056
35846,-177.94
35847,-57.944
35848,-225.94
35849,-233.94
35850,-49.944
35851,-1.9439
35852,94.056
35853,6.0561
35854,-9.9439
35855,150.06
35856,214.06
35857,78.056
35858,-1.9439
35859,38.056
35860,6.0561
35861,-9.9439
35862,-33.944
35863,6.0561
35864,118.06
35865,94.056
35866,110.06
35867,206.06
35868,134.06
35869,38.056
35870,30.056
35871,62.056
35872,-9.9439
35873,-121.94
35874,-145.94
35875,-57.944
35876,6.0561
35877,-25.944
35878,30.056
35879,38.056
35880,-17.944
35881,-81.944
35882,-81.944
35883,54.056
35884,86.056
35885,14.056
35886,-1.9439
35887,46.056
35888,150.06
35889,118.06
35890,78.056
35891,14.056
35892,70.056
35893,38.056
35894,-81.944
35895,-121.94
35896,-161.94
35897,-25.944
35898,78.056
35899,-65.944
35900,-9.9439
35901,70.056
35902,86.056
35903,62.056
35904,-25.944
35905,-105.94
35906,6.0561
35907,-33.944
35908,-81.944
35909,22.056
35910,-33.944
35911,-9.9439
35912,22.056
35913,22.056
35914,150.06
35915,94.056
35916,30.056
35917,70.056
35918,-9.9439
35919,-25.944
35920,-25.944
35921,6.0561
35922,6.0561
35923,-65.944
35924,62.056
35925,246.06
35926,102.06
35927,-17.944
35928,-49.944
35929,102.06
35930,150.06
35931,-9.9439
35932,-25.944
35933,-73.944
35934,78.056
35935,142.06
35936,-57.944
35937,-9.9439
35938,-25.944
35939,86.056
35940,174.06
35941,-33.944
35942,-17.944
35943,-49.944
35944,-17.944
35945,-57.944
35946,-33.944
35947,-41.944
35948,-33.944
35949,54.056
35950,14.056
35951,22.056
35952,46.056
35953,-9.9439
35954,22.056
35955,-17.944
35956,22.056
35957,14.056
35958,-137.94
35959,-73.944
35960,-25.944
35961,-41.944
35962,30.056
35963,-153.94
35964,6.0561
35965,78.056
35966,30.056
35967,14.056
35968,-73.944
35969,-9.9439
35970,30.056
35971,78.056
35972,-9.9439
35973,-105.94
35974,-9.9439
35975,46.056
35976,46.056
35977,-25.944
35978,-105.94
35979,14.056
35980,22.056
35981,-17.944
35982,14.056
35983,-25.944
35984,-33.944
35985,-9.9439
35986,-57.944
35987,-25.944
35988,-73.944
35989,-65.944
35990,46.056
35991,14.056
35992,-9.9439
35993,14.056
35994,-1.9439
35995,-41.944
35996,22.056
35997,30.056
35998,-17.944
35999,22.056
36000,30.056
36001,-1.9439
36002,22.056
36003,-25.944
36004,14.056
36005,30.056
36006,30.056
36007,6.0561
36008,30.056
36009,-9.9439
36010,14.056
36011,70.056
36012,-9.9439
36013,86.056
36014,38.056
36015,14.056
36016,54.056
36017,22.056
36018,110.06
36019,94.056
36020,-33.944
36021,14.056
36022,54.056
36023,6.0561
36024,22.056
36025,-17.944
36026,14.056
36027,22.056
36028,-65.944
36029,22.056
36030,22.056
36031,-33.944
36032,-73.944
36033,-129.94
36034,-33.944
36035,30.056
36036,22.056
36037,-65.944
36038,-81.944
36039,70.056
36040,46.056
36041,22.056
36042,-25.944
36043,30.056
36044,70.056
36045,46.056
36046,-129.94
36047,-41.944
36048,-33.944
36049,86.056
36050,150.06
36051,-97.944
36052,-65.944
36053,22.056
36054,102.06
36055,86.056
36056,-185.94
36057,-89.944
36058,62.056
36059,54.056
36060,-9.9439
36061,-161.94
36062,-9.9439
36063,174.06
36064,86.056
36065,14.056
36066,14.056
36067,-57.944
36068,-1.9439
36069,6.0561
36070,46.056
36071,-25.944
36072,-89.944
36073,46.056
36074,94.056
36075,78.056
36076,-73.944
36077,-89.944
36078,142.06
36079,110.06
36080,6.0561
36081,-97.944
36082,-49.944
36083,222.06
36084,110.06
36085,14.056
36086,70.056
36087,-1.9439
36088,70.056
36089,102.06
36090,54.056
36091,46.056
36092,-65.944
36093,62.056
36094,78.056
36095,-17.944
36096,-1.9439
36097,-17.944
36098,110.06
36099,62.056
36100,78.056
36101,70.056
36102,-65.944
36103,46.056
36104,70.056
36105,46.056
36106,22.056
36107,-65.944
36108,70.056
36109,62.056
36110,-9.9439
36111,6.0561
36112,-41.944
36113,-25.944
36114,22.056
36115,-17.944
36116,-33.944
36117,46.056
36118,70.056
36119,46.056
36120,38.056
36121,-9.9439
36122,14.056
36123,-1.9439
36124,-9.9439
36125,14.056
36126,-113.94
36127,-49.944
36128,-25.944
36129,22.056
36130,6.0561
36131,-81.944
36132,-33.944
36133,-49.944
36134,30.056
36135,-17.944
36136,-153.94
36137,-57.944
36138,-65.944
36139,46.056
36140,54.056
36141,-153.94
36142,-49.944
36143,62.056
36144,86.056
36145,78.056
36146,-73.944
36147,-33.944
36148,-33.944
36149,-33.944
36150,-17.944
36151,-73.944
36152,-41.944
36153,-81.944
36154,-33.944
36155,-25.944
36156,-57.944
36157,-9.9439
36158,-129.94
36159,-25.944
36160,-41.944
36161,-129.94
36162,22.056
36163,-17.944
36164,-1.9439
36165,22.056
36166,102.06
36167,38.056
36168,62.056
36169,-1.9439
36170,38.056
36171,142.06
36172,-97.944
36173,-25.944
36174,14.056
36175,38.056
36176,126.06
36177,-81.944
36178,22.056
36179,46.056
36180,-33.944
36181,102.06
36182,22.056
36183,62.056
36184,-1.9439
36185,14.056
36186,-33.944
36187,46.056
36188,38.056
36189,-81.944
36190,22.056
36191,6.0561
36192,-25.944
36193,54.056
36194,6.0561
36195,6.0561
36196,-65.944
36197,-73.944
36198,46.056
36199,30.056
36200,-9.9439
36201,-49.944
36202,-1.9439
36203,-25.944
36204,30.056
36205,22.056
36206,-17.944
36207,-1.9439
36208,-17.944
36209,-33.944
36210,46.056
36211,22.056
36212,-33.944
36213,-49.944
36214,-17.944
36215,94.056
36216,46.056
36217,-41.944
36218,62.056
36219,46.056
36220,-17.944
36221,-17.944
36222,-25.944
36223,46.056
36224,38.056
36225,-17.944
36226,22.056
36227,-1.9439
36228,-9.9439
36229,-1.9439
36230,30.056
36231,-9.9439
36232,-1.9439
36233,46.056
36234,22.056
36235,46.056
36236,-49.944
36237,-73.944
36238,54.056
36239,-1.9439
36240,-33.944
36241,-25.944
36242,-9.9439
36243,-25.944
36244,46.056
36245,30.056
36246,70.056
36247,6.0561
36248,-49.944
36249,46.056
36250,14.056
36251,30.056
36252,14.056
36253,-41.944
36254,14.056
36255,54.056
36256,46.056
36257,54.056
36258,14.056
36259,22.056
36260,6.0561
36261,-17.944
36262,-41.944
36263,-1.9439
36264,6.0561
36265,-1.9439
36266,6.0561
36267,-17.944
36268,-41.944
36269,6.0561
36270,14.056
36271,14.056
36272,6.0561
36273,-9.9439
36274,38.056
36275,54.056
36276,-1.9439
36277,38.056
36278,-1.9439
36279,-49.944
36280,14.056
36281,54.056
36282,14.056
36283,-17.944
36284,-33.944
36285,-25.944
36286,62.056
36287,-33.944
36288,-17.944
36289,6.0561
36290,-49.944
36291,30.056
36292,-41.944
36293,-57.944
36294,22.056
36295,-25.944
36296,62.056
36297,70.056
36298,22.056
36299,30.056
36300,-33.944
36301,38.056
36302,-17.944
36303,6.0561
36304,-9.9439
36305,30.056
36306,-1.9439
36307,-65.944
36308,-33.944
36309,-33.944
36310,-1.9439
36311,78.056
36312,14.056
36313,-41.944
36314,-17.944
36315,30.056
36316,46.056
36317,6.0561
36318,-57.944
36319,-41.944
36320,14.056
36321,14.056
36322,-1.9439
36323,-65.944
36324,-25.944
36325,30.056
36326,22.056
36327,6.0561
36328,14.056
36329,78.056
36330,78.056
36331,78.056
36332,14.056
36333,14.056
36334,126.06
36335,22.056
36336,14.056
36337,-1.9439
36338,-97.944
36339,-1.9439
36340,-65.944
36341,-65.944
36342,-9.9439
36343,-41.944
36344,70.056
36345,70.056
36346,30.056
36347,70.056
36348,46.056
36349,46.056
36350,-1.9439
36351,-25.944
36352,14.056
36353,14.056
36354,22.056
36355,-41.944
36356,-33.944
36357,14.056
36358,-49.944
36359,30.056
36360,-1.9439
36361,22.056
36362,78.056
36363,-1.9439
36364,46.056
36365,54.056
36366,14.056
36367,70.056
36368,-33.944
36369,-33.944
36370,54.056
36371,-9.9439
36372,-89.944
36373,-249.94
36374,-185.94
36375,-233.94
36376,-113.94
36377,206.06
36378,318.06
36379,230.06
36380,86.056
36381,-17.944
36382,-121.94
36383,-97.944
36384,-121.94
36385,-89.944
36386,-33.944
36387,-65.944
36388,-153.94
36389,102.06
36390,246.06
36391,38.056
36392,54.056
36393,150.06
36394,102.06
36395,110.06
36396,-9.9439
36397,-49.944
36398,-1.9439
36399,-105.94
36400,-97.944
36401,-17.944
36402,-1.9439
36403,-41.944
36404,-9.9439
36405,30.056
36406,78.056
36407,86.056
36408,-9.9439
36409,22.056
36410,86.056
36411,54.056
36412,70.056
36413,86.056
36414,6.0561
36415,-73.944
36416,-97.944
36417,22.056
36418,94.056
36419,-49.944
36420,-161.94
36421,-33.944
36422,38.056
36423,54.056
36424,30.056
36425,22.056
36426,126.06
36427,126.06
36428,62.056
36429,78.056
36430,30.056
36431,14.056
36432,78.056
36433,94.056
36434,118.06
36435,38.056
36436,-33.944
36437,-25.944
36438,6.0561
36439,6.0561
36440,-65.944
36441,-217.94
36442,-185.94
36443,62.056
36444,62.056
36445,-113.94
36446,70.056
36447,214.06
36448,62.056
36449,-33.944
36450,158.06
36451,406.06
36452,182.06
36453,-137.94
36454,54.056
36455,246.06
36456,-9.9439
36457,-241.94
36458,-65.944
36459,142.06
36460,70.056
36461,-217.94
36462,-169.94
36463,134.06
36464,110.06
36465,-1.9439
36466,-57.944
36467,-33.944
36468,86.056
36469,54.056
36470,-9.9439
36471,-41.944
36472,-57.944
36473,-49.944
36474,-1.9439
36475,-17.944
36476,-129.94
36477,-89.944
36478,6.0561
36479,38.056
36480,30.056
36481,-105.94
36482,-1.9439
36483,166.06
36484,158.06
36485,70.056
36486,62.056
36487,70.056
36488,158.06
36489,94.056
36490,14.056
36491,22.056
36492,-65.944
36493,-17.944
36494,14.056
36495,-81.944
36496,-73.944
36497,-49.944
36498,-49.944
36499,22.056
36500,30.056
36501,-9.9439
36502,-33.944
36503,-17.944
36504,78.056
36505,158.06
36506,6.0561
36507,-49.944
36508,22.056
36509,94.056
36510,166.06
36511,54.056
36512,-9.9439
36513,30.056
36514,110.06
36515,134.06
36516,14.056
36517,-1.9439
36518,-1.9439
36519,118.06
36520,142.06
36521,-17.944
36522,-1.9439
36523,22.056
36524,-9.9439
36525,-41.944
36526,-33.944
36527,-25.944
36528,30.056
36529,-25.944
36530,-65.944
36531,-33.944
36532,-9.9439
36533,70.056
36534,-17.944
36535,-105.94
36536,-1.9439
36537,-1.9439
36538,38.056
36539,62.056
36540,-9.9439
36541,-9.9439
36542,14.056
36543,-33.944
36544,70.056
36545,46.056
36546,-49.944
36547,6.0561
36548,-41.944
36549,14.056
36550,30.056
36551,-25.944
36552,38.056
36553,38.056
36554,22.056
36555,6.0561
36556,14.056
36557,-1.9439
36558,-9.9439
36559,22.056
36560,30.056
36561,38.056
36562,-17.944
36563,-105.94
36564,-9.9439
36565,38.056
36566,-17.944
36567,-41.944
36568,-97.944
36569,14.056
36570,126.06
36571,30.056
36572,-1.9439
36573,-33.944
36574,38.056
36575,126.06
36576,30.056
36577,-1.9439
36578,-9.9439
36579,78.056
36580,70.056
36581,-9.9439
36582,6.0561
36583,-33.944
36584,78.056
36585,14.056
36586,14.056
36587,-33.944
36588,-105.94
36589,30.056
36590,30.056
36591,62.056
36592,38.056
36593,-57.944
36594,6.0561
36595,54.056
36596,102.06
36597,54.056
36598,-25.944
36599,-1.9439
36600,22.056
36601,94.056
36602,-1.9439
36603,-57.944
36604,-9.9439
36605,38.056
36606,62.056
36607,6.0561
36608,-145.94
36609,30.056
36610,142.06
36611,62.056
36612,-1.9439
36613,-49.944
36614,78.056
36615,126.06
36616,-17.944
36617,22.056
36618,-33.944
36619,-1.9439
36620,62.056
36621,-33.944
36622,-41.944
36623,54.056
36624,-9.9439
36625,-17.944
36626,-57.944
36627,14.056
36628,54.056
36629,46.056
36630,70.056
36631,-41.944
36632,-17.944
36633,-1.9439
36634,6.0561
36635,70.056
36636,-81.944
36637,-49.944
36638,14.056
36639,30.056
36640,94.056
36641,-73.944
36642,-9.9439
36643,118.06
36644,46.056
36645,86.056
36646,14.056
36647,-25.944
36648,190.06
36649,70.056
36650,-1.9439
36651,46.056
36652,30.056
36653,70.056
36654,14.056
36655,70.056
36656,46.056
36657,-25.944
36658,62.056
36659,78.056
36660,118.06
36661,6.0561
36662,-9.9439
36663,126.06
36664,22.056
36665,22.056
36666,-9.9439
36667,-1.9439
36668,150.06
36669,22.056
36670,-9.9439
36671,70.056
36672,62.056
36673,78.056
36674,30.056
36675,38.056
36676,14.056
36677,-17.944
36678,38.056
36679,62.056
36680,30.056
36681,-25.944
36682,6.0561
36683,38.056
36684,14.056
36685,78.056
36686,38.056
36687,22.056
36688,30.056
36689,6.0561
36690,54.056
36691,38.056
36692,-33.944
36693,-9.9439
36694,54.056
36695,70.056
36696,46.056
36697,-41.944
36698,-49.944
36699,14.056
36700,14.056
36701,-25.944
36702,-1.9439
36703,54.056
36704,38.056
36705,22.056
36706,-57.944
36707,-1.9439
36708,46.056
36709,22.056
36710,46.056
36711,-1.9439
36712,-1.9439
36713,94.056
36714,54.056
36715,-1.9439
36716,-65.944
36717,-17.944
36718,22.056
36719,54.056
36720,-17.944
36721,-9.9439
36722,6.0561
36723,-129.94
36724,-1.9439
36725,30.056
36726,-89.944
36727,14.056
36728,-65.944
36729,14.056
36730,46.056
36731,-65.944
36732,-33.944
36733,-57.944
36734,54.056
36735,70.056
36736,-17.944
36737,-17.944
36738,6.0561
36739,38.056
36740,-9.9439
36741,-33.944
36742,14.056
36743,-25.944
36744,-17.944
36745,-17.944
36746,38.056
36747,6.0561
36748,30.056
36749,14.056
36750,86.056
36751,102.06
36752,14.056
36753,94.056
36754,-17.944
36755,38.056
36756,94.056
36757,-57.944
36758,134.06
36759,46.056
36760,62.056
36761,102.06
36762,-73.944
36763,70.056
36764,46.056
36765,46.056
36766,-17.944
36767,-89.944
36768,46.056
36769,38.056
36770,6.0561
36771,-41.944
36772,-9.9439
36773,134.06
36774,62.056
36775,62.056
36776,-25.944
36777,-25.944
36778,158.06
36779,14.056
36780,46.056
36781,54.056
36782,-17.944
36783,94.056
36784,14.056
36785,54.056
36786,86.056
36787,-97.944
36788,6.0561
36789,38.056
36790,30.056
36791,38.056
36792,-9.9439
36793,46.056
36794,-33.944
36795,46.056
36796,54.056
36797,-81.944
36798,-25.944
36799,-57.944
36800,86.056
36801,54.056
36802,-121.94
36803,30.056
36804,46.056
36805,78.056
36806,38.056
36807,14.056
36808,54.056
36809,62.056
36810,-17.944
36811,-17.944
36812,22.056
36813,30.056
36814,14.056
36815,-1.9439
36816,-1.9439
36817,54.056
36818,46.056
36819,-33.944
36820,-49.944
36821,-33.944
36822,30.056
36823,6.0561
36824,30.056
36825,94.056
36826,54.056
36827,-17.944
36828,46.056
36829,30.056
36830,-9.9439
36831,54.056
36832,-1.9439
36833,-137.94
36834,-73.944
36835,14.056
36836,94.056
36837,30.056
36838,-73.944
36839,30.056
36840,62.056
36841,6.0561
36842,-49.944
36843,-73.944
36844,-25.944
36845,30.056
36846,-65.944
36847,-129.94
36848,6.0561
36849,110.06
36850,78.056
36851,30.056
36852,-33.944
36853,70.056
36854,134.06
36855,-17.944
36856,6.0561
36857,30.056
36858,6.0561
36859,38.056
36860,-41.944
36861,6.0561
36862,70.056
36863,46.056
36864,-25.944
36865,-1.9439
36866,-9.9439
36867,-65.944
36868,-73.944
36869,-57.944
36870,30.056
36871,62.056
36872,-17.944
36873,-1.9439
36874,30.056
36875,46.056
36876,38.056
36877,-73.944
36878,-17.944
36879,62.056
36880,14.056
36881,-1.9439
36882,22.056
36883,54.056
36884,14.056
36885,-49.944
36886,-65.944
36887,6.0561
36888,38.056
36889,-1.9439
36890,-1.9439
36891,-9.9439
36892,22.056
36893,54.056
36894,-1.9439
36895,-17.944
36896,30.056
36897,-33.944
36898,-41.944
36899,22.056
36900,54.056
36901,62.056
36902,-1.9439
36903,14.056
36904,166.06
36905,142.06
36906,-1.9439
36907,-57.944
36908,-9.9439
36909,-17.944
36910,-161.94
36911,-193.94
36912,-313.94
36913,-129.94
36914,254.06
36915,462.06
36916,118.06
36917,-137.94
36918,6.0561
36919,-89.944
36920,-137.94
36921,-113.94
36922,-73.944
36923,-1.9439
36924,-41.944
36925,-49.944
36926,62.056
36927,118.06
36928,46.056
36929,166.06
36930,142.06
36931,-73.944
36932,-57.944
36933,-9.9439
36934,30.056
36935,46.056
36936,-81.944
36937,-41.944
36938,110.06
36939,126.06
36940,-9.9439
36941,-113.94
36942,-65.944
36943,30.056
36944,46.056
36945,-89.944
36946,-129.94
36947,22.056
36948,14.056
36949,-1.9439
36950,14.056
36951,-73.944
36952,-97.944
36953,-73.944
36954,30.056
36955,86.056
36956,-65.944
36957,-65.944
36958,46.056
36959,94.056
36960,46.056
36961,6.0561
36962,6.0561
36963,54.056
36964,22.056
36965,-57.944
36966,-17.944
36967,-33.944
36968,-57.944
36969,14.056
36970,54.056
36971,38.056
36972,38.056
36973,-49.944
36974,-25.944
36975,6.0561
36976,-49.944
36977,-49.944
36978,-57.944
36979,-49.944
36980,-9.9439
36981,-9.9439
36982,14.056
36983,30.056
36984,-17.944
36985,-17.944
36986,54.056
36987,-33.944
36988,-49.944
36989,30.056
36990,6.0561
36991,54.056
36992,-9.9439
36993,-17.944
36994,118.06
36995,46.056
36996,-1.9439
36997,6.0561
36998,-17.944
36999,6.0561
37000,-25.944
37001,-73.944
37002,-49.944
37003,-17.944
37004,-49.944
37005,-81.944
37006,6.0561
37007,-1.9439
37008,-33.944
37009,-49.944
37010,-49.944
37011,62.056
37012,6.0561
37013,-33.944
37014,78.056
37015,54.056
37016,22.056
37017,6.0561
37018,6.0561
37019,38.056
37020,-49.944
37021,-41.944
37022,14.056
37023,14.056
37024,6.0561
37025,62.056
37026,86.056
37027,14.056
37028,-57.944
37029,-9.9439
37030,54.056
37031,46.056
37032,-73.944
37033,-89.944
37034,-1.9439
37035,-1.9439
37036,22.056
37037,6.0561
37038,6.0561
37039,70.056
37040,-1.9439
37041,-33.944
37042,22.056
37043,-25.944
37044,-137.94
37045,-81.944
37046,-17.944
37047,-9.9439
37048,-49.944
37049,-65.944
37050,14.056
37051,30.056
37052,-25.944
37053,22.056
37054,-9.9439
37055,-33.944
37056,6.0561
37057,-49.944
37058,-65.944
37059,-41.944
37060,-9.9439
37061,30.056
37062,14.056
37063,-17.944
37064,94.056
37065,-41.944
37066,-49.944
37067,14.056
37068,78.056
37069,22.056
37070,-129.94
37071,-33.944
37072,30.056
37073,62.056
37074,38.056
37075,14.056
37076,78.056
37077,-41.944
37078,-49.944
37079,38.056
37080,-17.944
37081,6.0561
37082,-9.9439
37083,6.0561
37084,94.056
37085,46.056
37086,-17.944
37087,-1.9439
37088,-89.944
37089,-265.94
37090,-321.94
37091,-225.94
37092,-9.9439
37093,318.06
37094,494.06
37095,-49.944
37096,-209.94
37097,342.06
37098,414.06
37099,-25.944
37100,-337.94
37101,-113.94
37102,110.06
37103,-25.944
37104,-81.944
37105,94.056
37106,142.06
37107,-65.944
37108,-121.94
37109,86.056
37110,118.06
37111,-41.944
37112,-89.944
37113,-17.944
37114,14.056
37115,-57.944
37116,-129.94
37117,-57.944
37118,62.056
37119,-17.944
37120,-57.944
37121,30.056
37122,14.056
37123,-73.944
37124,78.056
37125,46.056
37126,-9.9439
37127,-57.944
37128,-33.944
37129,158.06
37130,86.056
37131,-97.944
37132,-33.944
37133,6.0561
37134,54.056
37135,-25.944
37136,-65.944
37137,38.056
37138,-65.944
37139,-73.944
37140,30.056
37141,62.056
37142,-57.944
37143,-185.94
37144,-9.9439
37145,102.06
37146,22.056
37147,-17.944
37148,-193.94
37149,-17.944
37150,30.056
37151,-97.944
37152,-25.944
37153,-121.94
37154,6.0561
37155,30.056
37156,-145.94
37157,14.056
37158,70.056
37159,46.056
37160,22.056
37161,-129.94
37162,-9.9439
37163,62.056
37164,-17.944
37165,-17.944
37166,142.06
37167,6.0561
37168,14.056
37169,30.056
37170,46.056
37171,150.06
37172,-41.944
37173,-65.944
37174,-17.944
37175,46.056
37176,134.06
37177,-65.944
37178,-9.9439
37179,38.056
37180,102.06
37181,134.06
37182,-17.944
37183,86.056
37184,14.056
37185,30.056
37186,-65.944
37187,-113.94
37188,-1.9439
37189,-17.944
37190,6.0561
37191,-41.944
37192,-49.944
37193,30.056
37194,110.06
37195,118.06
37196,-57.944
37197,-73.944
37198,-1.9439
37199,54.056
37200,94.056
37201,-41.944
37202,-41.944
37203,46.056
37204,-57.944
37205,70.056
37206,30.056
37207,-97.944
37208,78.056
37209,30.056
37210,78.056
37211,62.056
37212,-41.944
37213,62.056
37214,14.056
37215,78.056
37216,30.056
37217,-89.944
37218,38.056
37219,110.06
37220,118.06
37221,-41.944
37222,-25.944
37223,102.06
37224,62.056
37225,38.056
37226,-89.944
37227,-1.9439
37228,62.056
37229,-41.944
37230,22.056
37231,6.0561
37232,14.056
37233,62.056
37234,38.056
37235,54.056
37236,22.056
37237,14.056
37238,38.056
37239,78.056
37240,38.056
37241,-9.9439
37242,30.056
37243,14.056
37244,22.056
37245,46.056
37246,6.0561
37247,-9.9439
37248,22.056
37249,94.056
37250,78.056
37251,-17.944
37252,-33.944
37253,78.056
37254,38.056
37255,6.0561
37256,46.056
37257,-25.944
37258,70.056
37259,14.056
37260,-9.9439
37261,22.056
37262,70.056
37263,54.056
37264,22.056
37265,22.056
37266,14.056
37267,62.056
37268,22.056
37269,-1.9439
37270,110.06
37271,14.056
37272,-17.944
37273,86.056
37274,6.0561
37275,54.056
37276,22.056
37277,-9.9439
37278,150.06
